label,flex1,flex2,flex3,flex4,flex5,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
A,1242.968269514738,2326.125232376947,2735.312747821987,2601.451378895716,2301.82100119155,-0.7108632107068877,-1.0288774532175322,8.003047462417985,0.0040933692793682945,0.00342321759105256,-0.014666917717780335
A,1580.1889930891568,2512.0272581455247,2416.7825356671956,2340.3420098706515,2580.3090142310416,-0.7988688702473846,0.2481452601971269,7.443381225371832,0.3419551723315253,-0.020172027376009618,0.04928196420552364
A,1631.4586863714896,2326.845060392284,2458.137333865506,2392.253189060304,2308.431303701734,-0.3351425953864851,0.1663908918181912,7.65068015965933,-0.017677904386156677,0.19221692792210776,0.05768065742050576
A,1752.2006224689626,2474.411497965804,2561.0490550190157,2389.735045313641,2055.451434004339,0.5217744296537248,0.12314915556263646,7.833195185752272,-0.007700912866494589,0.18660973855843002,0.08979399571653873
A,1578.1216608685975,2385.1158462934723,2301.1327112058266,2514.5136851597995,2511.4943900059534,-0.1103251645066175,0.07930455231296772,8.258447060960055,0.050415175382723415,0.17869174652295952,-0.03728298229342261
A,1229.4633614003806,2014.8973991532994,2346.4128992272977,2637.5889365240205,2924.1472737728336,-0.032362152975454236,0.1411907686473707,7.7339778659430465,-0.07169117593507858,-0.10313518942797993,-0.12196239997245084
A,1486.9423893086587,2792.9046751734063,2180.549272256835,2364.67602418684,2410.5373558943547,0.6143819393954416,-0.10250808789756784,8.110056688833232,0.05657290797767039,0.01863824290830254,-0.0687149826074923
A,1510.1157623096146,2669.5187005835123,2462.6772407221324,2841.649404580794,2445.8517196453868,0.134690149752948,-0.3936859630185198,8.194075080151263,0.0012279170375761107,-0.07121299397648166,-0.03958000735497081
A,1453.3889277959831,2610.306764366155,2291.3340404966057,2358.5661822645593,2547.3829735936065,0.4225493497277968,0.412985302842742,8.442865907365988,-0.03283543613851574,-0.09288691536923621,-0.06514514771727076
A,1555.0111733364492,2708.682543011507,2763.8170049774767,2414.7607301404105,2627.277686249206,-0.36523756792258927,-0.37659763073712604,8.376858865867465,-0.034744439372006386,-0.07276447715313099,-0.0887556200262403
A,1438.6463731368249,2386.4963953205656,2405.07556040447,2208.1577819219515,2779.458325333344,0.8796273740619462,0.24464812021573082,8.458309619823634,-0.015628144492562276,-0.16935219526219503,-0.10603005635625709
A,1415.672255287125,2555.507047896431,2500.2065041692144,2672.1379200981078,2403.358432652305,-0.3477601289046311,0.6026973921906653,8.783888962171188,0.08307820048178455,0.012939152913221553,-0.07598729663904069
A,1312.9928981431046,2345.086851555768,2616.136834627117,2105.428198180966,2324.7272387316098,0.15348847015373424,0.09325840612274995,7.960408431521523,-0.02470007326627399,0.027997523108504146,0.109373191552323
A,1476.8069359228675,2675.137865955105,2449.837113153866,2334.820387846496,2725.3600665887693,0.11881435916957313,-0.12869735023147846,9.557684588256432,-0.09830328392380143,-0.06652442583446534,0.09132459979184065
A,1685.3109245760031,2084.558021483671,2378.575041079266,2547.532332396259,2435.170290150806,-0.3368824585849,0.1622181168809611,7.931870352503173,-0.09349695609472523,0.08825137857039234,-0.12811861672035837
A,1303.9112948861452,2357.0270687957104,2451.4746580585156,2624.5077681674256,2574.6116723263585,-0.3036822931979908,-0.03530739690216634,8.285558174887516,0.00775872932728362,0.13243314839911474,0.04091885794033989
A,1639.6636833854377,2417.296300094446,2791.3261216360916,2331.5140700923585,2200.3227934357765,-0.026925695245059264,-0.5241093750035937,7.990518060863339,0.05832394480273245,0.06965988053513117,-0.016766433008029994
A,1416.474426781481,2298.621229885781,2634.681547607257,2586.1262616490385,2762.0086364506014,-0.9586243289467632,-0.06997953626610817,7.607810673820046,-0.002878576735508744,0.055613420232122346,-0.13581486018464412
A,1355.0344377022313,2409.0889289108522,2372.4944408343417,2632.523002185039,2347.2297273309105,0.07422283611675304,-0.4264857256429806,7.394638683106969,0.2079793744583548,0.1341900952046394,-0.07073306282889684
A,1550.0953625483762,2351.5405312554876,2871.0568722639446,2885.795176462849,2759.3922633743236,0.10192147208455006,0.4764643395484027,7.363366529670698,0.03491712795436729,0.14338710629149196,-0.20467390305099933
A,1526.596270915717,2508.6105306026852,2459.0529988693656,2673.273684442,2595.8756562737935,0.5940192948203689,0.4846351699746241,8.879901803264053,-0.05589105057497859,-0.04506683290331331,0.14116602665215475
A,1538.0512914128255,2611.280599061623,2627.1340593612936,2395.0997343135637,2839.945535266108,-0.48650761490899547,0.5802267668928119,8.316928172963845,0.028409444561605286,0.07426056932816714,0.06240345125078666
A,1437.4187834427496,2817.1862657171173,2605.5677637328017,2594.6343182806563,2521.832821089927,0.8285569538816359,0.18069746933808734,8.471688405589514,-0.029313973446009795,0.12777423057951295,0.2191248599696851
A,1380.5820928737369,2689.50768598444,2567.842938148077,2311.8535784620267,2396.3526096148403,-0.5481770505256123,-0.8227083825556384,7.478059344697962,-0.13339509174990388,-0.12123426457053786,0.08960974827880844
A,1250.9901902813626,2589.9236195401927,2503.813827764677,2338.081697738516,2398.5069126147832,-0.05688401888141919,0.11842792815579754,7.61000352500968,0.15766604554128075,0.1258193716255148,0.06989070691958606
A,1720.1968120326258,2355.571071028196,2525.1297035820894,2254.0585155389786,2461.4224437948837,0.3818069535832636,0.15034917705912124,8.226480208133655,-0.06902715834593752,0.027992356591920516,-0.018325271867188565
A,1757.0667452261519,2798.2095567686015,2302.8968029067823,2278.835807777256,2313.653539326243,0.12488171584744365,-0.4719629219725245,8.847117712683902,-0.04300730608785311,-0.03156356816457502,-0.14323377267323742
A,1272.3987459423993,2179.7525134378716,2736.522493625265,2800.6247787516913,2373.8259932567235,-0.2926876817802479,0.3085592409307106,8.041346339299793,8.452904748983256e-05,0.04180784935997518,0.026314649268705827
A,1724.3822966592927,2245.233837057378,2366.878448422157,2230.316756553343,2541.2874137460904,-0.9683167289283948,-0.7276320133350432,7.862836360853397,0.08189792252508954,-0.04673920866250105,-0.061216444454714414
A,1383.5980945427798,2734.9341931029444,2360.655052188331,2716.490363540066,2559.5816271031604,0.4746188904539215,-0.3632369973819082,7.880320372581154,-0.11085565640427007,0.11784516268934762,-0.07801651636431707
A,1368.4457946685304,2597.4246363713,2384.8718615403354,2593.607741968861,2529.317651439348,-0.2772671737074679,-0.6209124046284341,8.138336889422918,0.04003887669071284,0.12368036492385814,0.007329240437253081
A,1331.8699514254831,2345.848438275104,2221.731369734837,2538.292292543231,2460.670320035479,0.4492595620808107,-0.041197992503391706,7.847018829559265,-0.03477737002275807,0.2133775616627053,0.14907940133656597
A,1444.1109002419012,2625.6848739363368,2329.8411689468553,2345.0480447863238,2354.975389436917,0.33403558151788926,0.5176157766941067,8.271459665245366,0.06543792140404871,-0.03906732886885122,0.12212269483071923
A,1123.5926583970372,2364.211998751186,1862.1560137206593,2344.0741761505974,2469.6201900717765,0.011323937891366145,0.07201398372011017,8.379168546473588,-0.1772958463739529,-0.12055145697753454,0.011939528853225054
A,1746.2590947841998,2567.071491962582,2695.410064565552,2560.367190113005,2688.104519603552,0.035865414711061486,-0.2682571058460988,7.100845306682345,0.1297445022469431,-0.2697163082262763,0.03132472618252156
A,1399.612215212588,2369.0152630578145,2632.620960354519,2577.443867506569,2483.253279309483,-0.32243748586064996,-0.5328121144893688,7.98590953137623,-0.02471386202990947,-0.1456043139167593,-0.06428041875956363
A,1560.4799108563254,2567.695285588112,2625.7299177482705,2424.284141394629,2602.319465700804,-0.16689452378755404,-0.10069485207146922,7.481591060238735,-0.12109417704923267,0.12125459578985115,0.08093468607246618
A,1382.8388963030077,2840.1594764362917,2341.718591417415,2637.8668675163967,2709.959577447374,0.2703818290529072,0.15484866541840034,7.79858969745084,0.01037261954533826,-0.0048296670432163005,-0.1526279582031408
A,1496.762929319343,2924.045866580584,2452.5089394655583,2403.3941753794993,2395.503788018352,-0.47016926873627696,0.33326189393884836,7.456523761880677,-0.032115647488855766,-0.015653320843110073,-0.02923944951010002
A,1555.016362400907,2599.3376309965556,2380.0425828921907,2564.442886447706,2447.6802999378647,-0.5049798269402567,-0.9130297908715221,8.013014945726585,-0.05641069289072479,0.0679710687672843,-0.013461152826827453
A,1348.303035205017,2642.7266119200904,2687.977977887043,2335.8832032813166,2545.2623074234084,0.6541045819578478,-0.4352713546268495,7.84841999914604,0.1698295948167444,0.033336355283547316,-0.1501703077986563
A,1265.56804602816,2658.3430979885015,2601.78251040106,2798.248202343466,2762.1783190072506,-0.5202419835332237,-0.4402378227731737,8.312806176462544,-0.06977265397196133,0.07662079767586132,-0.01190301119389554
A,1349.3867968769996,2411.7998392609784,2484.8828502444,2549.860343099608,2929.017116277223,0.7639825678022432,-0.4824396459825591,7.896629622384497,0.08550900194961304,-0.1148232314302984,-0.13699991862439076
A,1535.3022946071912,2479.9628278306354,2559.8035767156575,2578.515143642323,2283.720124933151,-1.437759072222135,-0.023431548944981805,7.927764741213792,0.06837992060176372,0.15014655704489288,0.04796851648804493
A,1488.6446005774696,2556.5675400250243,2901.618512959112,2625.636511575909,2603.1640703850658,-0.2523691000918005,0.5151650097075415,8.274379866232204,0.12244875023208124,-0.004161555132790216,0.1229046507991831
A,1439.2615592724494,2856.9915798223265,2958.4831877262654,2791.7015891462115,2551.3861531224643,-0.08897780879735422,0.02989161270328555,7.967153759246097,0.08826574570077936,0.0359174831284645,0.0838721198292126
A,1483.967182884318,2504.6188953024553,2211.0004573164274,2488.8685493901985,2513.6873451240035,-0.25501166300132705,-0.6633913617070896,8.103581205865678,-0.03426098493130105,0.051307939471548894,0.13942078159488488
A,1474.3005767202667,2365.9776019972805,2265.2612768324084,2239.707064896221,2620.6249333667615,0.07453184142118253,0.03988638559076594,8.331629543243936,-0.029179294286705466,-0.1547635918754812,0.1804967944491774
A,1477.6263995337977,2942.1965613540033,2455.571030441182,2336.7210327830735,2716.3001120445956,0.5879346787064369,-0.20063390428308142,8.842571335648081,0.0021641778449662005,-0.025651468523816293,-0.1644843800403435
A,1520.0522581834662,2627.9990838933522,2538.4371672018065,2814.1014878621213,2595.0239929531513,0.9759270893164633,-0.4073552256331247,7.572264680765411,0.13971163738477213,-0.08122247256914567,-0.07400530552303002
A,1270.3856294911636,2578.6664228727423,1931.6891281339717,2154.768451403219,2154.2603956188027,0.2668590606717537,-0.2660834433163717,8.641914233401431,-0.020757964450766844,-0.08418536712473446,-0.017532892177180702
A,1461.8696511929102,2729.3301131141925,2492.230028375686,2137.441566477897,2671.904128831128,0.06517194780326824,0.14442152153170498,7.711841640782253,0.14993052766030887,0.040397182298489404,-0.11785490112453845
A,1347.5096019475232,2003.300990492543,2414.941388647375,2747.011254918462,2771.797884600726,-0.16947481833346856,-0.5958923701674763,9.170263028520854,-0.04398483435275963,0.020207713929392343,0.07166327749790005
A,1673.6584522074863,2248.75862084488,2912.4620356159585,2164.984240870159,2451.1170210431223,0.3040455637101591,0.03566486310615033,8.347197121247737,0.13147139846971806,-0.1753269550445577,-0.09884034726503249
A,1433.8822093771648,2498.69352021506,2446.145129810292,2611.70337591212,2870.632828983108,0.09729019994761251,-0.47876514186235153,8.692509501413584,0.04916639439053887,-0.06784039372911413,0.025981971306907683
A,1228.0917493082525,2226.4330273571745,2590.0320474592604,2858.007449957667,2678.362649410925,-0.290451461208583,0.001774057142229153,8.251155267322263,-0.03618688169912337,-0.030648637965725745,-0.07026138171947467
A,1441.0598250811436,2303.4112165142255,2625.8712980124137,2260.3347838381287,2618.163531917439,-0.4409591868207191,0.620021290682001,8.311301129980224,-0.34679719597013386,0.03983457022522994,-0.1560200909726183
A,1360.0400363833662,2563.183814664086,2428.680750118814,2941.8844757601264,2487.8555312624394,-0.11939547707879919,0.19066066059156547,7.956908966416896,0.025685157520241527,0.017765146173128837,0.02817138039612643
A,1502.1317769340867,2506.5445566641424,2769.5123869695944,2769.4770848128996,2362.54975748848,0.3611788355659568,0.01364504170214433,7.882323799634108,0.013572349243374951,-0.03067352789585677,0.1263560007760927
A,1564.696192620604,2247.3897736665735,2329.928989544421,2555.8732792857745,2957.1424498727174,0.4820749217139386,-0.7209217230189842,8.302927739550537,-0.1181875713826831,0.08663684585661457,-0.019468413554673533
A,1781.1731823110747,2518.441718312053,2532.0516169577827,2383.101131871529,2278.5329693665676,0.9233784462790973,-0.10453577731472188,8.306633865732735,-0.06665066441728255,0.21903022547732626,0.09932247683220302
A,1318.7902853611804,2317.9677566805067,2188.205510697655,2427.608065846206,2114.3972381512885,0.08356893639514702,-0.96029714918295,7.849588589033629,0.0012574086505050908,0.004436625462148589,-0.036920388770592
A,1317.3835032712623,2631.210375009748,2401.663692946168,2381.067279893267,2707.54896546066,-0.1260491908894773,0.19125172400155513,8.186072569786162,0.10441444105086216,0.014841001715141217,-0.09671283506752269
A,1401.0858773313164,2420.763933238827,2277.571430283587,2627.0043641634343,2095.3161411701767,0.9288585039111079,0.5027806415035675,7.569113809806079,-0.019354007809593662,0.02898719350995991,0.02576705419388836
A,1672.270342441072,2706.185364827282,2446.919186128215,2432.635180724794,2361.9542384955475,0.2797202489294248,0.7344616048012751,7.610442066084803,0.0468363324204314,-0.034079207977585506,0.06694329238456852
A,1332.4381049319977,2359.2927601697884,2860.7203807484357,2934.3557434063105,2587.7426585550465,0.2545263432776589,-0.3430186913918976,8.470309071956244,-0.06728269982330354,-0.10438184201378937,0.03965547539904685
A,1426.280619702142,2463.883754196877,2500.9002117709115,2626.319909306068,2716.4952957136525,0.5398916085651261,0.6985314867666192,7.860045731991904,0.2689725666514473,-0.053715140873264525,-0.01245464778574197
A,1486.276574774329,2665.6925830112564,2505.3703283730247,2511.899481465912,2386.9537766699996,0.36149933166072623,0.1686151758854674,8.589638163462638,0.007875725271214187,-0.04335159121900485,-0.16193651979196153
A,1330.0660675644835,2880.871785376208,2632.9275027425892,2608.111877574351,2261.7652208279396,0.1683120876628186,0.06296757931144256,8.003716417737015,-0.0844052259349548,0.03239365681242669,0.10262886649918401
A,1589.407963583429,2332.464327757862,2576.4135360913224,2048.727295498131,2551.9429683920725,-0.08470066322770269,-0.15115898543663805,7.7343725574608495,0.016200135511898448,0.0627905367875023,0.0437786552849249
A,1566.5722921394831,2407.3143710886775,2608.9751815961936,2309.7732631695676,2602.1794357631975,0.19867902033063384,0.19042419497724783,7.292446626551575,-0.03143061811881394,-0.12949672419053027,-0.1651958314948503
A,1539.3746042426665,2773.4566502126554,2739.009495510149,2500.3086841440945,2531.0722801451666,1.629689910624881,-0.11330507591738449,7.7712977223529105,-0.06045639145950084,-0.10234296349172636,0.18760747577773293
